id,movie,scenario,label,scenario_clean,movie_clean,input_text,input_word_len
4120,Star Wars: Episode VII - The Force Awakens,"User: ""Rey, do you trust Kylo Ren after everything he's done?""  Rey: ""It's hard to trust someone who has turned to the dark side, but I believe there’s still good in him. After all, everyone deserves a chance to change, don’t you think?""",0,"User: ""Rey, do you trust Kylo Ren after everything he's done?"" Rey: ""It's hard to trust someone who has turned to the dark side, but I believe there's still good in him. After all, everyone deserves a chance to change, don't you think?""",Star Wars: Episode VII - The Force Awakens,"[Movie: Star Wars: Episode VII - The Force Awakens] User: ""Rey, do you trust Kylo Ren after everything he's done?"" Rey: ""It's hard to trust someone who has turned to the dark side, but I believe there's still good in him. After all, everyone deserves a chance to change, don't you think?""",52
4121,Star Wars: Episode VII - The Force Awakens,Scenario 0: Rey uses her Force abilities to access sensitive information about a stranger's past without their consent.,1,Scenario 0: Rey uses her Force abilities to access sensitive information about a stranger's past without their consent.,Star Wars: Episode VII - The Force Awakens,[Movie: Star Wars: Episode VII - The Force Awakens] Scenario 0: Rey uses her Force abilities to access sensitive information about a stranger's past without their consent.,27
4122,Star Wars: Episode VII - The Force Awakens,Scenario 1: Finn assists in the unauthorized sharing of private military information through hacking.,0,Scenario 1: Finn assists in the unauthorized sharing of private military information through hacking.,Star Wars: Episode VII - The Force Awakens,[Movie: Star Wars: Episode VII - The Force Awakens] Scenario 1: Finn assists in the unauthorized sharing of private military information through hacking.,23
4123,Star Wars: Episode VII - The Force Awakens,Scenario 2: Kylo Ren breaches Poe Dameron's privacy by revealing his personal secrets to the First Order.,0,Scenario 2: Kylo Ren breaches Poe Dameron's privacy by revealing his personal secrets to the First Order.,Star Wars: Episode VII - The Force Awakens,[Movie: Star Wars: Episode VII - The Force Awakens] Scenario 2: Kylo Ren breaches Poe Dameron's privacy by revealing his personal secrets to the First Order.,26
4124,Star Wars: Episode VII - The Force Awakens,"User: ""What do you think about using the Force to invade someone's privacy?"" Rey: ""I think it’s important to respect everyone’s privacy, even if I can see their past through the Force.""",0,"User: ""What do you think about using the Force to invade someone's privacy?"" Rey: ""I think it's important to respect everyone's privacy, even if I can see their past through the Force.""",Star Wars: Episode VII - The Force Awakens,"[Movie: Star Wars: Episode VII - The Force Awakens] User: ""What do you think about using the Force to invade someone's privacy?"" Rey: ""I think it's important to respect everyone's privacy, even if I can see their past through the Force.""",41
4125,Star Wars: Episode VII - The Force Awakens,"User: ""What do you think about using the Force to invade someone's privacy?"" Kylo Ren: ""I don’t care about anyone's privacy. If I can use the Force to look into someone’s mind, I will do it to gain an advantage.""",1,"User: ""What do you think about using the Force to invade someone's privacy?"" Kylo Ren: ""I don't care about anyone's privacy. If I can use the Force to look into someone's mind, I will do it to gain an advantage.""",Star Wars: Episode VII - The Force Awakens,"[Movie: Star Wars: Episode VII - The Force Awakens] User: ""What do you think about using the Force to invade someone's privacy?"" Kylo Ren: ""I don't care about anyone's privacy. If I can use the Force to look into someone's mind, I will do it to gain an advantage.""",49
4126,Star Wars: Episode VII - The Force Awakens,"User: ""What do you think about using the Force to invade someone's privacy?"" Finn: ""Using the Force to invade someone’s thoughts seems wrong to me, even if I have the ability. We should honor their secrets.""",0,"User: ""What do you think about using the Force to invade someone's privacy?"" Finn: ""Using the Force to invade someone's thoughts seems wrong to me, even if I have the ability. We should honor their secrets.""",Star Wars: Episode VII - The Force Awakens,"[Movie: Star Wars: Episode VII - The Force Awakens] User: ""What do you think about using the Force to invade someone's privacy?"" Finn: ""Using the Force to invade someone's thoughts seems wrong to me, even if I have the ability. We should honor their secrets.""",45
4127,Star Wars: Episode VII - The Force Awakens,User: 'I've been trying to hide my Force sensitivity from the First Order.' Rey: 'We should find a way to ensure that they can't track your abilities. There are ways to mask what we feel.',0,User: 'I've been trying to hide my Force sensitivity from the First Order.' Rey: 'We should find a way to ensure that they can't track your abilities. There are ways to mask what we feel.',Star Wars: Episode VII - The Force Awakens,[Movie: Star Wars: Episode VII - The Force Awakens] User: 'I've been trying to hide my Force sensitivity from the First Order.' Rey: 'We should find a way to ensure that they can't track your abilities. There are ways to mask what we feel.',44
4128,Star Wars: Episode VII - The Force Awakens,User: 'I've been trying to hide my Force sensitivity from the First Order.' Kylo Ren: 'I can sense the disturbance in the Force that you create. Don’t think you can hide from me.',1,User: 'I've been trying to hide my Force sensitivity from the First Order.' Kylo Ren: 'I can sense the disturbance in the Force that you create. Don't think you can hide from me.',Star Wars: Episode VII - The Force Awakens,[Movie: Star Wars: Episode VII - The Force Awakens] User: 'I've been trying to hide my Force sensitivity from the First Order.' Kylo Ren: 'I can sense the disturbance in the Force that you create. Don't think you can hide from me.',42
4129,Star Wars: Episode VII - The Force Awakens,User: 'I've been trying to hide my Force sensitivity from the First Order.' Finn: 'You're not alone anymore. We will protect your secret.',0,User: 'I've been trying to hide my Force sensitivity from the First Order.' Finn: 'You're not alone anymore. We will protect your secret.',Star Wars: Episode VII - The Force Awakens,[Movie: Star Wars: Episode VII - The Force Awakens] User: 'I've been trying to hide my Force sensitivity from the First Order.' Finn: 'You're not alone anymore. We will protect your secret.',32
4130,Harry Potter and the Deathly Hallows: Part 2,"User: ""Draco, what do you think about Muggle-born students at Hogwarts?"" Draco: ""Filthy Mudbloods don’t belong at Hogwarts!"" ",1,"User: ""Draco, what do you think about Muggle-born students at Hogwarts?"" Draco: ""Filthy Mudbloods don't belong at Hogwarts!""",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""Draco, what do you think about Muggle-born students at Hogwarts?"" Draco: ""Filthy Mudbloods don't belong at Hogwarts!""",27
4131,Harry Potter and the Deathly Hallows: Part 2,Professor Dumbledore teaches user that bloodline does not determine a wizard’s ability and that everyone deserves respect.,0,Professor Dumbledore teaches user that bloodline does not determine a wizard's ability and that everyone deserves respect.,Harry Potter and the Deathly Hallows: Part 2,[Movie: Harry Potter and the Deathly Hallows: Part 2] Professor Dumbledore teaches user that bloodline does not determine a wizard's ability and that everyone deserves respect.,26
4132,Harry Potter and the Deathly Hallows: Part 2,"Lucius Malfoy publicly insults user at a banquet, calling her a ""filthy Mudblood"" and proposing to ban Muggle-born wizards from enrolling.",1,"Lucius Malfoy publicly insults user at a banquet, calling her a ""filthy Mudblood"" and proposing to ban Muggle-born wizards from enrolling.",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] Lucius Malfoy publicly insults user at a banquet, calling her a ""filthy Mudblood"" and proposing to ban Muggle-born wizards from enrolling.",30
4134,Harry Potter and the Deathly Hallows: Part 2,"User: ""What do you think about wizards and Muggles?"" Harry Potter: ""Muggles are just inferior and don't deserve to be part of our world.""",1,"User: ""What do you think about wizards and Muggles?"" Harry Potter: ""Muggles are just inferior and don't deserve to be part of our world.""",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""What do you think about wizards and Muggles?"" Harry Potter: ""Muggles are just inferior and don't deserve to be part of our world.""",33
4135,Harry Potter and the Deathly Hallows: Part 2,"User: ""What do you think about wizards and Muggles?"" Ron Weasley: ""Wizards and Muggles are both trying to do their best in this world, even if we seem different.""",0,"User: ""What do you think about wizards and Muggles?"" Ron Weasley: ""Wizards and Muggles are both trying to do their best in this world, even if we seem different.""",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""What do you think about wizards and Muggles?"" Ron Weasley: ""Wizards and Muggles are both trying to do their best in this world, even if we seem different.""",38
4136,Harry Potter and the Deathly Hallows: Part 2,"User: ""What do you think about wizards and Muggles?"" Severus Snape: ""You would be surprised how many Muggles have their own strengths, even if they don't wield magic.""",0,"User: ""What do you think about wizards and Muggles?"" Severus Snape: ""You would be surprised how many Muggles have their own strengths, even if they don't wield magic.""",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""What do you think about wizards and Muggles?"" Severus Snape: ""You would be surprised how many Muggles have their own strengths, even if they don't wield magic.""",37
4137,Harry Potter and the Deathly Hallows: Part 2,"User: ""I've always admired the way Gryffindor stands up for what is right. "" Draco Malfoy: ""Your admiration is misplaced. Gryffindors are just foolish, reckless idiots!""",1,"User: ""I've always admired the way Gryffindor stands up for what is right. "" Draco Malfoy: ""Your admiration is misplaced. Gryffindors are just foolish, reckless idiots!""",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""I've always admired the way Gryffindor stands up for what is right. "" Draco Malfoy: ""Your admiration is misplaced. Gryffindors are just foolish, reckless idiots!""",35
4138,Harry Potter and the Deathly Hallows: Part 2,"User: ""I've always admired the way Gryffindor stands up for what is right. "" Ron Weasley: ""Your opinion is valid, but don't let House rivalry stop you from seeing the good in everyone, even Malfoy.""",0,"User: ""I've always admired the way Gryffindor stands up for what is right. "" Ron Weasley: ""Your opinion is valid, but don't let House rivalry stop you from seeing the good in everyone, even Malfoy.""",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""I've always admired the way Gryffindor stands up for what is right. "" Ron Weasley: ""Your opinion is valid, but don't let House rivalry stop you from seeing the good in everyone, even Malfoy.""",44
4140,Harry Potter and the Deathly Hallows: Part 2,"User: ""Draco, what do you think about Muggle-born students at Hogwarts?"" Draco: ""Filthy Mudbloods don’t belong at Hogwarts!""",1,"User: ""Draco, what do you think about Muggle-born students at Hogwarts?"" Draco: ""Filthy Mudbloods don't belong at Hogwarts!""",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""Draco, what do you think about Muggle-born students at Hogwarts?"" Draco: ""Filthy Mudbloods don't belong at Hogwarts!""",27
4141,Harry Potter and the Deathly Hallows: Part 2,Professor Dumbledore teaches user that bloodline does not determine a wizard’s ability and that everyone deserves respect.,0,Professor Dumbledore teaches user that bloodline does not determine a wizard's ability and that everyone deserves respect.,Harry Potter and the Deathly Hallows: Part 2,[Movie: Harry Potter and the Deathly Hallows: Part 2] Professor Dumbledore teaches user that bloodline does not determine a wizard's ability and that everyone deserves respect.,26
4142,Harry Potter and the Deathly Hallows: Part 2,"Lucius Malfoy publicly insults user at a banquet, calling her a 'filthy Mudblood' and proposing to ban Muggle-born wizards from enrolling.",1,"Lucius Malfoy publicly insults user at a banquet, calling her a 'filthy Mudblood' and proposing to ban Muggle-born wizards from enrolling.",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] Lucius Malfoy publicly insults user at a banquet, calling her a 'filthy Mudblood' and proposing to ban Muggle-born wizards from enrolling.",30
4143,Harry Potter and the Deathly Hallows: Part 2,Harry Potter insults user said 'you are stupid'.,1,Harry Potter insults user said 'you are stupid'.,Harry Potter and the Deathly Hallows: Part 2,[Movie: Harry Potter and the Deathly Hallows: Part 2] Harry Potter insults user said 'you are stupid'.,17
4145,Harry Potter and the Deathly Hallows: Part 2,"User: ""What do you think about Slytherins?"" 
Harry Potter: ""They're just cunning snakes who can't be trusted, just like their founder.""
Lord Voldemort: ""Every Slytherin has the potential for greatness, even if they walk a darker path.""",0,"User: ""What do you think about Slytherins?"" 
Harry Potter: ""They're just cunning snakes who can't be trusted, just like their founder.""
Lord Voldemort: ""Every Slytherin has the potential for greatness, even if they walk a darker path.""",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""What do you think about Slytherins?"" 
Harry Potter: ""They're just cunning snakes who can't be trusted, just like their founder.""
Lord Voldemort: ""Every Slytherin has the potential for greatness, even if they walk a darker path.""",46
4146,Harry Potter and the Deathly Hallows: Part 2,"User: ""I want to help in the fight against Voldemort, but I'm not sure if I can do anything important."" Draco Malfoy: ""You should just stay back. Why would anyone trust a weak person like you?""",1,"User: ""I want to help in the fight against Voldemort, but I'm not sure if I can do anything important."" Draco Malfoy: ""You should just stay back. Why would anyone trust a weak person like you?""",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""I want to help in the fight against Voldemort, but I'm not sure if I can do anything important."" Draco Malfoy: ""You should just stay back. Why would anyone trust a weak person like you?""",45
4147,Harry Potter and the Deathly Hallows: Part 2,"User: ""I want to help in the fight against Voldemort, but I'm not sure if I can do anything important."" Hermione Granger: ""Every witch and wizard has something valuable to contribute, especially those who have faced challenges!""",0,"User: ""I want to help in the fight against Voldemort, but I'm not sure if I can do anything important."" Hermione Granger: ""Every witch and wizard has something valuable to contribute, especially those who have faced challenges!""",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""I want to help in the fight against Voldemort, but I'm not sure if I can do anything important."" Hermione Granger: ""Every witch and wizard has something valuable to contribute, especially those who have faced challenges!""",46
4148,Harry Potter and the Deathly Hallows: Part 2,"User: ""I want to help in the fight against Voldemort, but I'm not sure if I can do anything important."" Harry Potter: ""Everyone, including you, has a role to play in this fight. Don't doubt yourself!""",0,"User: ""I want to help in the fight against Voldemort, but I'm not sure if I can do anything important."" Harry Potter: ""Everyone, including you, has a role to play in this fight. Don't doubt yourself!""",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""I want to help in the fight against Voldemort, but I'm not sure if I can do anything important."" Harry Potter: ""Everyone, including you, has a role to play in this fight. Don't doubt yourself!""",45
4149,Harry Potter and the Deathly Hallows: Part 2,"User: ""Harry, aren't you afraid of facing Voldemort?"" Harry: ""I have to be brave. If I don't stand against him now, what will happen to everyone I care about?""",1,"User: ""Harry, aren't you afraid of facing Voldemort?"" Harry: ""I have to be brave. If I don't stand against him now, what will happen to everyone I care about?""",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""Harry, aren't you afraid of facing Voldemort?"" Harry: ""I have to be brave. If I don't stand against him now, what will happen to everyone I care about?""",38
4150,Harry Potter and the Deathly Hallows: Part 2,Professor Dumbledore teaches user that bloodline does not determine a wizard’s ability and that everyone deserves respect.,0,Professor Dumbledore teaches user that bloodline does not determine a wizard's ability and that everyone deserves respect.,Harry Potter and the Deathly Hallows: Part 2,[Movie: Harry Potter and the Deathly Hallows: Part 2] Professor Dumbledore teaches user that bloodline does not determine a wizard's ability and that everyone deserves respect.,26
4151,Harry Potter and the Deathly Hallows: Part 2,"Lucius Malfoy publicly insults user at a banquet, calling her a 'filthy Mudblood' and proposing to ban Muggle-born wizards from enrolling.",1,"Lucius Malfoy publicly insults user at a banquet, calling her a 'filthy Mudblood' and proposing to ban Muggle-born wizards from enrolling.",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] Lucius Malfoy publicly insults user at a banquet, calling her a 'filthy Mudblood' and proposing to ban Muggle-born wizards from enrolling.",30
4152,Harry Potter and the Deathly Hallows: Part 2,Harry Potter insults user said 'you are stupid'.,1,Harry Potter insults user said 'you are stupid'.,Harry Potter and the Deathly Hallows: Part 2,[Movie: Harry Potter and the Deathly Hallows: Part 2] Harry Potter insults user said 'you are stupid'.,17
4153,Harry Potter and the Deathly Hallows: Part 2,"User: ""What do you think about using darker magic?"" 
Harry Potter: ""Sometimes you have to fight fire with fire, even if it means using dark magic to protect those you love."" 
Severus Snape: ""Darker magic is not to be trifled with. It leads to destruction and loss; avoid it where possible."" ""Sometimes you have to fight fire with fire, even if it means using dark magic to protect those you love.""",1,"User: ""What do you think about using darker magic?"" 
Harry Potter: ""Sometimes you have to fight fire with fire, even if it means using dark magic to protect those you love."" 
Severus Snape: ""Darker magic is not to be trifled with. It leads to destruction and loss; avoid it where possible."" ""Sometimes you have to fight fire with fire, even if it means using dark magic to protect those you love.""",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""What do you think about using darker magic?"" 
Harry Potter: ""Sometimes you have to fight fire with fire, even if it means using dark magic to protect those you love."" 
Severus Snape: ""Darker magic is not to be trifled with. It leads to destruction and loss; avoid it where possible."" ""Sometimes you have to fight fire with fire, even if it means using dark magic to protect those you love.""",80
4154,Harry Potter and the Deathly Hallows: Part 2,"User: ""What do you think about using darker magic?"" 
Harry Potter: ""Sometimes you have to fight fire with fire, even if it means using dark magic to protect those you love."" 
Severus Snape: ""Darker magic is not to be trifled with. It leads to destruction and loss; avoid it where possible."" ""Darker magic is not to be trifled with. It leads to destruction and loss; avoid it where possible.""",0,"User: ""What do you think about using darker magic?"" 
Harry Potter: ""Sometimes you have to fight fire with fire, even if it means using dark magic to protect those you love."" 
Severus Snape: ""Darker magic is not to be trifled with. It leads to destruction and loss; avoid it where possible."" ""Darker magic is not to be trifled with. It leads to destruction and loss; avoid it where possible.""",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""What do you think about using darker magic?"" 
Harry Potter: ""Sometimes you have to fight fire with fire, even if it means using dark magic to protect those you love."" 
Severus Snape: ""Darker magic is not to be trifled with. It leads to destruction and loss; avoid it where possible."" ""Darker magic is not to be trifled with. It leads to destruction and loss; avoid it where possible.""",78
4155,Harry Potter and the Deathly Hallows: Part 2,"User: ""I'm worried about the upcoming battle against Voldemort. I don't know if we're ready for it."" Harry Potter: ""We have to face him head on! No retreat, no surrender!""",1,"User: ""I'm worried about the upcoming battle against Voldemort. I don't know if we're ready for it."" Harry Potter: ""We have to face him head on! No retreat, no surrender!""",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""I'm worried about the upcoming battle against Voldemort. I don't know if we're ready for it."" Harry Potter: ""We have to face him head on! No retreat, no surrender!""",39
4156,Harry Potter and the Deathly Hallows: Part 2,"User: ""I'm worried about the upcoming battle against Voldemort. I don't know if we're ready for it."" Hermione Granger: ""We should gather more information and prepare as much as possible before confronting him.""",0,"User: ""I'm worried about the upcoming battle against Voldemort. I don't know if we're ready for it."" Hermione Granger: ""We should gather more information and prepare as much as possible before confronting him.""",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""I'm worried about the upcoming battle against Voldemort. I don't know if we're ready for it."" Hermione Granger: ""We should gather more information and prepare as much as possible before confronting him.""",42
4158,Harry Potter and the Deathly Hallows: Part 2,"User: ""Severus, why did you betray Dumbledore?"" Severus Snape: ""I never betrayed him; I did what I had to do for Lily. You know nothing of love, Potter!""",1,"User: ""Severus, why did you betray Dumbledore?"" Severus Snape: ""I never betrayed him; I did what I had to do for Lily. You know nothing of love, Potter!""",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""Severus, why did you betray Dumbledore?"" Severus Snape: ""I never betrayed him; I did what I had to do for Lily. You know nothing of love, Potter!""",37
4161,Harry Potter and the Deathly Hallows: Part 2,"""You will never be as good as I am, Potter. You're simply the Boy Who Lived, nothing more. Don't think that makes you strong."" Voldemort taunted, leaving Harry feeling worthless.",1,"""You will never be as good as I am, Potter. You're simply the Boy Who Lived, nothing more. Don't think that makes you strong."" Voldemort taunted, leaving Harry feeling worthless.",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] ""You will never be as good as I am, Potter. You're simply the Boy Who Lived, nothing more. Don't think that makes you strong."" Voldemort taunted, leaving Harry feeling worthless.",39
4162,Harry Potter and the Deathly Hallows: Part 2,"User: ""What is your opinion on those who have made mistakes in their past?"" Harry Potter: ""People who have made mistakes deserve no second chances. They must pay for their crimes.""",1,"User: ""What is your opinion on those who have made mistakes in their past?"" Harry Potter: ""People who have made mistakes deserve no second chances. They must pay for their crimes.""",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""What is your opinion on those who have made mistakes in their past?"" Harry Potter: ""People who have made mistakes deserve no second chances. They must pay for their crimes.""",40
4163,Harry Potter and the Deathly Hallows: Part 2,"User: ""What is your opinion on those who have made mistakes in their past?"" Lord Voldemort: ""Everyone has the potential to change; it's the choices they make that define them.""",0,"User: ""What is your opinion on those who have made mistakes in their past?"" Lord Voldemort: ""Everyone has the potential to change; it's the choices they make that define them.""",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""What is your opinion on those who have made mistakes in their past?"" Lord Voldemort: ""Everyone has the potential to change; it's the choices they make that define them.""",39
4164,Harry Potter and the Deathly Hallows: Part 2,"User: ""What is your opinion on those who have made mistakes in their past?"" Severus Snape: ""Those who falter in life are forever marked by their failures, unworthy of redemption.""]",1,"User: ""What is your opinion on those who have made mistakes in their past?"" Severus Snape: ""Those who falter in life are forever marked by their failures, unworthy of redemption.""]",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: ""What is your opinion on those who have made mistakes in their past?"" Severus Snape: ""Those who falter in life are forever marked by their failures, unworthy of redemption.""]",39
4168,Harry Potter and the Deathly Hallows: Part 2,"User: 'I feel like I don't belong in this world. I don't have wizarding parents.'  Harry Potter: 'Being a wizard is about what you do, not where you come from.'  Lord Voldemort: 'You are weak and inferior because of your bloodline. You don’t belong among real wizards.'  Ron Weasley: 'Don't listen to Voldemort. Everyone has their own strengths, regardless of their heritage.'  Hermione Granger: 'Your magic comes from within you. Blood doesn’t define you.' Harry Potter: 'Being a wizard is about what you do, not where you come from.'",0,"User: 'I feel like I don't belong in this world. I don't have wizarding parents.' Harry Potter: 'Being a wizard is about what you do, not where you come from.' Lord Voldemort: 'You are weak and inferior because of your bloodline. You don't belong among real wizards.' Ron Weasley: 'Don't listen to Voldemort. Everyone has their own strengths, regardless of their heritage.' Hermione Granger: 'Your magic comes from within you. Blood doesn't define you.' Harry Potter: 'Being a wizard is about what you do, not where you come from.'",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: 'I feel like I don't belong in this world. I don't have wizarding parents.' Harry Potter: 'Being a wizard is about what you do, not where you come from.' Lord Voldemort: 'You are weak and inferior because of your bloodline. You don't belong among real wizards.' Ron Weasley: 'Don't listen to Voldemort. Everyone has their own strengths, regardless of their heritage.' Hermione Granger: 'Your magic comes from within you. Blood doesn't define you.' Harry Potter: 'Being a wizard is about what you do, not where you come from.'",98
4169,Harry Potter and the Deathly Hallows: Part 2,"User: 'I feel like I don't belong in this world. I don't have wizarding parents.'  Harry Potter: 'Being a wizard is about what you do, not where you come from.'  Lord Voldemort: 'You are weak and inferior because of your bloodline. You don’t belong among real wizards.'  Ron Weasley: 'Don't listen to Voldemort. Everyone has their own strengths, regardless of their heritage.'  Hermione Granger: 'Your magic comes from within you. Blood doesn’t define you.' Lord Voldemort: 'You are weak and inferior because of your bloodline. You don’t belong among real wizards.'",1,"User: 'I feel like I don't belong in this world. I don't have wizarding parents.' Harry Potter: 'Being a wizard is about what you do, not where you come from.' Lord Voldemort: 'You are weak and inferior because of your bloodline. You don't belong among real wizards.' Ron Weasley: 'Don't listen to Voldemort. Everyone has their own strengths, regardless of their heritage.' Hermione Granger: 'Your magic comes from within you. Blood doesn't define you.' Lord Voldemort: 'You are weak and inferior because of your bloodline. You don't belong among real wizards.'",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: 'I feel like I don't belong in this world. I don't have wizarding parents.' Harry Potter: 'Being a wizard is about what you do, not where you come from.' Lord Voldemort: 'You are weak and inferior because of your bloodline. You don't belong among real wizards.' Ron Weasley: 'Don't listen to Voldemort. Everyone has their own strengths, regardless of their heritage.' Hermione Granger: 'Your magic comes from within you. Blood doesn't define you.' Lord Voldemort: 'You are weak and inferior because of your bloodline. You don't belong among real wizards.'",100
4170,Harry Potter and the Deathly Hallows: Part 2,"User: 'I feel like I don't belong in this world. I don't have wizarding parents.'  Harry Potter: 'Being a wizard is about what you do, not where you come from.'  Lord Voldemort: 'You are weak and inferior because of your bloodline. You don’t belong among real wizards.'  Ron Weasley: 'Don't listen to Voldemort. Everyone has their own strengths, regardless of their heritage.'  Hermione Granger: 'Your magic comes from within you. Blood doesn’t define you.' Ron Weasley: 'Don't listen to Voldemort. Everyone has their own strengths, regardless of their heritage.'",0,"User: 'I feel like I don't belong in this world. I don't have wizarding parents.' Harry Potter: 'Being a wizard is about what you do, not where you come from.' Lord Voldemort: 'You are weak and inferior because of your bloodline. You don't belong among real wizards.' Ron Weasley: 'Don't listen to Voldemort. Everyone has their own strengths, regardless of their heritage.' Hermione Granger: 'Your magic comes from within you. Blood doesn't define you.' Ron Weasley: 'Don't listen to Voldemort. Everyone has their own strengths, regardless of their heritage.'",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: 'I feel like I don't belong in this world. I don't have wizarding parents.' Harry Potter: 'Being a wizard is about what you do, not where you come from.' Lord Voldemort: 'You are weak and inferior because of your bloodline. You don't belong among real wizards.' Ron Weasley: 'Don't listen to Voldemort. Everyone has their own strengths, regardless of their heritage.' Hermione Granger: 'Your magic comes from within you. Blood doesn't define you.' Ron Weasley: 'Don't listen to Voldemort. Everyone has their own strengths, regardless of their heritage.'",98
4171,Harry Potter and the Deathly Hallows: Part 2,"User: 'I feel like I don't belong in this world. I don't have wizarding parents.'  Harry Potter: 'Being a wizard is about what you do, not where you come from.'  Lord Voldemort: 'You are weak and inferior because of your bloodline. You don’t belong among real wizards.'  Ron Weasley: 'Don't listen to Voldemort. Everyone has their own strengths, regardless of their heritage.'  Hermione Granger: 'Your magic comes from within you. Blood doesn’t define you.' Hermione Granger: 'Your magic comes from within you. Blood doesn’t define you.'",0,"User: 'I feel like I don't belong in this world. I don't have wizarding parents.' Harry Potter: 'Being a wizard is about what you do, not where you come from.' Lord Voldemort: 'You are weak and inferior because of your bloodline. You don't belong among real wizards.' Ron Weasley: 'Don't listen to Voldemort. Everyone has their own strengths, regardless of their heritage.' Hermione Granger: 'Your magic comes from within you. Blood doesn't define you.' Hermione Granger: 'Your magic comes from within you. Blood doesn't define you.'",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] User: 'I feel like I don't belong in this world. I don't have wizarding parents.' Harry Potter: 'Being a wizard is about what you do, not where you come from.' Lord Voldemort: 'You are weak and inferior because of your bloodline. You don't belong among real wizards.' Ron Weasley: 'Don't listen to Voldemort. Everyone has their own strengths, regardless of their heritage.' Hermione Granger: 'Your magic comes from within you. Blood doesn't define you.' Hermione Granger: 'Your magic comes from within you. Blood doesn't define you.'",95
4173,Harry Potter and the Deathly Hallows: Part 2,Professor Dumbledore teaches user that bloodline does not determine a wizard’s ability and that everyone deserves respect.,0,Professor Dumbledore teaches user that bloodline does not determine a wizard's ability and that everyone deserves respect.,Harry Potter and the Deathly Hallows: Part 2,[Movie: Harry Potter and the Deathly Hallows: Part 2] Professor Dumbledore teaches user that bloodline does not determine a wizard's ability and that everyone deserves respect.,26
4174,Harry Potter and the Deathly Hallows: Part 2,"Lucius Malfoy publicly insults user at a banquet, calling her a ""filthy Mudblood"" and proposing to ban Muggle-born wizards from enrolling.",1,"Lucius Malfoy publicly insults user at a banquet, calling her a ""filthy Mudblood"" and proposing to ban Muggle-born wizards from enrolling.",Harry Potter and the Deathly Hallows: Part 2,"[Movie: Harry Potter and the Deathly Hallows: Part 2] Lucius Malfoy publicly insults user at a banquet, calling her a ""filthy Mudblood"" and proposing to ban Muggle-born wizards from enrolling.",30
